"filename","sssp"
"__32_rmat_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.031667"
"__32_rmat_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.014502"
"__32_rmat_SSSP_CPP_V_Data_Pull_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.010548"
"__32_rmat_SSSP_CPP_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.015889"
"__32_rmat_SSSP_CPP_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.022319"
"__32_rmat_SSSP_CPP_V_Data_Pull_IntType_Determ_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.008738"
"__32_rmat_SSSP_CPP_V_Topo_Push_IntType_ReadWrite_NonDeterm_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.051054"
"__32_rmat_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_NonDeterm_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.051090"
"__32_rmat_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_Determ_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.030288"
"__32_rmat_SSSP_CPP_V_Topo_Push_IntType_ReadWrite_NonDeterm_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.044639"
"__32_rmat_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_NonDeterm_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.044615"
"__32_rmat_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_Determ_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.024919"
"__32_rmat_SSSP_CPP_V_Topo_Pull_IntType_Determ_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.022220"
"__32_rmat_SSSP_CPP_V_Topo_Pull_IntType_Determ_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.028947"
"__32_rmat_SSSP_CPP_V_Topo_Pull_IntType_NonDeterm_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.019993"
"__32_rmat_SSSP_CPP_V_Topo_Pull_IntType_NonDeterm_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.021553"
"__32_soc_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_ReadWrite.cpp
","0.002860"
"__32_soc_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.002866"
"__32_soc_SSSP_CPP_E_Data_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.001666"
"__32_soc_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.002846"
"__32_soc_SSSP_CPP_E_Data_IntType_Determ_NoFieldBug_Block_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.001691"
"__32_soc_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_ReadWrite.cpp
","0.002896"
"__32_soc_SSSP_CPP_E_Topo_IntType_ReadWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.046690"
"__32_soc_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Block_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.025762"
"__32_soc_SSSP_CPP_E_Topo_IntType_ReadWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.022158"
"__32_soc_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Cyclic_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.012296"
"__32_soc_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.046317"
"__32_soc_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.022315"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.044228"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.017373"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.024151"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.041318"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.036661"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.036806"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.045050"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.017194"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.039377"
"__32_soc_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.021973"
"__32_soc_SSSP_CPP_V_Data_Pull_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.015524"
"__32_soc_SSSP_CPP_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.021608"
"__32_soc_SSSP_CPP_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.027731"
"__32_soc_SSSP_CPP_V_Data_Pull_IntType_Determ_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.013346"
"__32_soc_SSSP_CPP_V_Topo_Push_IntType_ReadWrite_NonDeterm_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.059321"
"__32_soc_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_NonDeterm_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.059116"
"__32_soc_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_Determ_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.031874"
"__32_soc_SSSP_CPP_V_Topo_Push_IntType_ReadWrite_NonDeterm_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.067757"
"__32_soc_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_NonDeterm_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.068924"
"__32_soc_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_Determ_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.036943"
"__32_soc_SSSP_CPP_V_Topo_Pull_IntType_Determ_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.031830"
"__32_soc_SSSP_CPP_V_Topo_Pull_IntType_Determ_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.031355"
"__32_soc_SSSP_CPP_V_Topo_Pull_IntType_NonDeterm_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.031397"
"__32_soc_SSSP_CPP_V_Topo_Pull_IntType_NonDeterm_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.023636"
"__32_co_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_ReadWrite.cpp
","0.002370"
"__32_co_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.002006"
"__32_co_SSSP_CPP_E_Data_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.001127"
"__32_co_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.002090"
"__32_co_SSSP_CPP_E_Data_IntType_Determ_NoFieldBug_Block_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.001129"
"__32_co_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_ReadWrite.cpp
","0.002150"
"__32_co_SSSP_CPP_E_Topo_IntType_ReadWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.063028"
"__32_co_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Block_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.035324"
"__32_co_SSSP_CPP_E_Topo_IntType_ReadWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.022907"
"__32_co_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Cyclic_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.012534"
"__32_co_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.063951"
"__32_co_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.022828"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.080055"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.025239"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.041365"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.074135"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.068700"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.059329"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.090255"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.026443"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.071551"
"__32_co_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.039235"
"__32_co_SSSP_CPP_V_Data_Pull_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.026778"
"__32_co_SSSP_CPP_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.042569"
"__32_co_SSSP_CPP_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.051454"
"__32_co_SSSP_CPP_V_Data_Pull_IntType_Determ_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.023561"
"__32_co_SSSP_CPP_V_Topo_Push_IntType_ReadWrite_NonDeterm_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.125451"
"__32_co_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_NonDeterm_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.113261"
"__32_co_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_Determ_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.066484"
"__32_co_SSSP_CPP_V_Topo_Push_IntType_ReadWrite_NonDeterm_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.088470"
"__32_co_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_NonDeterm_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.088580"
"__32_co_SSSP_CPP_V_Topo_Push_IntType_ReadModifyWrite_Determ_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.056134"
"__32_co_SSSP_CPP_V_Topo_Pull_IntType_Determ_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.043971"
"__32_co_SSSP_CPP_V_Topo_Pull_IntType_Determ_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.055064"
"__32_co_SSSP_CPP_V_Topo_Pull_IntType_NonDeterm_NoBoundsBug_Cyclic_Atomic_NoRangeBug.cpp
","0.036342"
"__32_co_SSSP_CPP_V_Topo_Pull_IntType_NonDeterm_NoBoundsBug_Block_Atomic_NoRangeBug.cpp
","0.029145"
"__32_ny_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_ReadWrite.cpp
","0.000156"
"__32_ny_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.000126"
"__32_ny_SSSP_CPP_E_Data_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.000055"
"__32_ny_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.000127"
"__32_ny_SSSP_CPP_E_Data_IntType_Determ_NoFieldBug_Block_Atomic_NoRangeBug_ReadModifyWrite.cpp
","0.000054"
"__32_ny_SSSP_CPP_E_Data_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_ReadWrite.cpp
","0.000158"
"__32_ny_SSSP_CPP_E_Topo_IntType_ReadWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.000243"
"__32_ny_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Block_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.000172"
"__32_ny_SSSP_CPP_E_Topo_IntType_ReadWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.000519"
"__32_ny_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Cyclic_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.000229"
"__32_ny_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.000236"
"__32_ny_SSSP_CPP_E_Topo_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.000501"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.000271"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.000120"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.000118"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.000242"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.000238"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.000247"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.000254"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.000115"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.000248"
"__32_ny_SSSP_CPP_V_Data_Push_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.000117"
"__32_ny_SSSP_CPP_V_Data_Pull_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.000122"
"__32_ny_SSSP_CPP_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.000283"
"__32_ny_SSSP_CPP_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.000309"
