"filename","bfs"
"_32_co_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.390019"
"_32_co_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.215109"
"_32_co_BFS_V_Data_Push_IntType_ReadWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.352154"
"_32_co_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.196193"
"_32_co_BFS_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.191116"
"_32_co_BFS_V_Data_Pull_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.190830"
"_32_co_BFS_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.196850"
"_32_co_BFS_V_Data_Pull_IntType_Determ_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.197091"
"_32_co_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Block_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.581637"
"_32_co_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Block_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.551487"
"_32_co_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Cyclic_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.544734"
"_32_co_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Block_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","1.393163"
"_32_co_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Cyclic_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","1.210797"
"_32_co_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Cyclic_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","1.228653"
"_32_co_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Cyclic_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.559189"
"_32_co_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Block_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","1.425329"
"_32_co_BFS_V_Topo_Pull_IntType_NoFieldBug_Cyclic_Atomic_NoBoundsBug_Determ_NoRangeBug.cpp
","0.225081"
"_32_co_BFS_V_Topo_Pull_IntType_NoFieldBug_Block_Atomic_NoBoundsBug_NonDeterm_NoRangeBug.cpp
","0.423160"
"_32_co_BFS_V_Topo_Pull_IntType_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NonDeterm_NoRangeBug.cpp
","0.368419"
"_32_co_BFS_V_Topo_Pull_IntType_NoFieldBug_Block_Atomic_NoBoundsBug_Determ_NoRangeBug.cpp
","0.368579"
"_32_soc_BFS_E_Data_IntType_ReadWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.009487"
"_32_soc_BFS_E_Data_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.005571"
"_32_soc_BFS_E_Data_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.005539"
"_32_soc_BFS_E_Data_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.010739"
"_32_soc_BFS_E_Data_IntType_ReadWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.010531"
"_32_soc_BFS_E_Data_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.010417"
"_32_soc_BFS_E_Topo_IntType_ReadModifyWrite_Cyclic_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.059009"
"_32_soc_BFS_E_Topo_IntType_ReadModifyWrite_Block_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.151400"
"_32_soc_BFS_E_Topo_IntType_ReadWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.416869"
"_32_soc_BFS_E_Topo_IntType_ReadWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.116382"
"_32_soc_BFS_E_Topo_IntType_ReadModifyWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.246325"
"_32_soc_BFS_E_Topo_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.110441"
"_32_soc_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.077684"
"_32_soc_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.145587"
"_32_soc_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.151319"
"_32_soc_BFS_V_Data_Push_IntType_ReadWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.129428"
"_32_soc_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.081190"
"_32_soc_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.155232"
"_32_soc_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.158950"
"_32_soc_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.089797"
"_32_soc_BFS_V_Data_Push_IntType_ReadWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.138487"
"_32_soc_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.079863"
"_32_soc_BFS_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.077390"
"_32_soc_BFS_V_Data_Pull_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.078489"
"_32_soc_BFS_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.080747"
"_32_soc_BFS_V_Data_Pull_IntType_Determ_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.076803"
"_32_soc_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Block_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.376708"
"_32_soc_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Block_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.306689"
"_32_soc_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Cyclic_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.456148"
"_32_soc_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Block_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.694163"
"_32_soc_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Cyclic_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.793478"
"_32_soc_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Cyclic_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.756140"
"_32_soc_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Cyclic_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.414135"
"_32_soc_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Block_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.847708"
"_32_soc_BFS_V_Topo_Pull_IntType_NoFieldBug_Cyclic_Atomic_NoBoundsBug_Determ_NoRangeBug.cpp
","0.180475"
"_32_soc_BFS_V_Topo_Pull_IntType_NoFieldBug_Block_Atomic_NoBoundsBug_NonDeterm_NoRangeBug.cpp
","0.290999"
"_32_soc_BFS_V_Topo_Pull_IntType_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NonDeterm_NoRangeBug.cpp
","0.331717"
"_32_soc_BFS_V_Topo_Pull_IntType_NoFieldBug_Block_Atomic_NoBoundsBug_Determ_NoRangeBug.cpp
","0.184004"
"_32_ny_BFS_E_Data_IntType_ReadWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.001414"
"_32_ny_BFS_E_Data_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.001394"
"_32_ny_BFS_E_Data_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.001436"
"_32_ny_BFS_E_Data_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.001560"
"_32_ny_BFS_E_Data_IntType_ReadWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.001593"
"_32_ny_BFS_E_Data_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.001592"
"_32_ny_BFS_E_Topo_IntType_ReadModifyWrite_Cyclic_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.001003"
"_32_ny_BFS_E_Topo_IntType_ReadModifyWrite_Block_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.001383"
"_32_ny_BFS_E_Topo_IntType_ReadWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.002279"
"_32_ny_BFS_E_Topo_IntType_ReadWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.001930"
"_32_ny_BFS_E_Topo_IntType_ReadModifyWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.001479"
"_32_ny_BFS_E_Topo_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.001881"
"_32_ny_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.001629"
"_32_ny_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.001596"
"_32_ny_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.001632"
"_32_ny_BFS_V_Data_Push_IntType_ReadWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.001616"
"_32_ny_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.001620"
"_32_ny_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.001593"
"_32_ny_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.001591"
"_32_ny_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.001626"
"_32_ny_BFS_V_Data_Push_IntType_ReadWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.001606"
"_32_ny_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.001582"
"_32_ny_BFS_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.001626"
"_32_ny_BFS_V_Data_Pull_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.001612"
"_32_ny_BFS_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.001599"
"_32_ny_BFS_V_Data_Pull_IntType_Determ_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.001553"
"_32_ny_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Block_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.002015"
"_32_ny_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Block_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.001443"
"_32_ny_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Cyclic_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.002163"
"_32_ny_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Block_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.001511"
"_32_ny_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Cyclic_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.001441"
"_32_ny_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Cyclic_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.001433"
"_32_ny_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Cyclic_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.002029"
"_32_ny_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Block_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.001519"
"_32_ny_BFS_V_Topo_Pull_IntType_NoFieldBug_Cyclic_Atomic_NoBoundsBug_Determ_NoRangeBug.cpp
","0.000920"
"_32_ny_BFS_V_Topo_Pull_IntType_NoFieldBug_Block_Atomic_NoBoundsBug_NonDeterm_NoRangeBug.cpp
","0.001794"
"_32_ny_BFS_V_Topo_Pull_IntType_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NonDeterm_NoRangeBug.cpp
","0.001681"
"_32_ny_BFS_V_Topo_Pull_IntType_NoFieldBug_Block_Atomic_NoBoundsBug_Determ_NoRangeBug.cpp
","0.001103"
"_32_rmat_BFS_E_Data_IntType_ReadWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.009551"
"_32_rmat_BFS_E_Data_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.005295"
"_32_rmat_BFS_E_Data_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.005466"
"_32_rmat_BFS_E_Data_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.011008"
"_32_rmat_BFS_E_Data_IntType_ReadWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.009879"
"_32_rmat_BFS_E_Data_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.010630"
"_32_rmat_BFS_E_Topo_IntType_ReadModifyWrite_Cyclic_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.052304"
"_32_rmat_BFS_E_Topo_IntType_ReadModifyWrite_Block_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.108338"
"_32_rmat_BFS_E_Topo_IntType_ReadWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.242648"
"_32_rmat_BFS_E_Topo_IntType_ReadWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.097969"
"_32_rmat_BFS_E_Topo_IntType_ReadModifyWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.167754"
"_32_rmat_BFS_E_Topo_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.073243"
"_32_rmat_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.072993"
"_32_rmat_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.147029"
"_32_rmat_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.148575"
"_32_rmat_BFS_V_Data_Push_IntType_ReadWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.118194"
"_32_rmat_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.078477"
"_32_rmat_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.157070"
"_32_rmat_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.154656"
"_32_rmat_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.078639"
"_32_rmat_BFS_V_Data_Push_IntType_ReadWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.120021"
"_32_rmat_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.071198"
"_32_rmat_BFS_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.064789"
"_32_rmat_BFS_V_Data_Pull_IntType_Determ_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.064495"
"_32_rmat_BFS_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.065803"
"_32_rmat_BFS_V_Data_Pull_IntType_Determ_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.057493"
"_32_rmat_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Block_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.350043"
"_32_rmat_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Block_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.301865"
"_32_rmat_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Cyclic_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.240371"
"_32_rmat_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Block_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.807338"
"_32_rmat_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Cyclic_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.593601"
"_32_rmat_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Cyclic_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.557750"
"_32_rmat_BFS_V_Topo_Push_IntType_ReadModifyWrite_NoFieldBug_Cyclic_Atomic_NonDeterm_NoBoundsBug_NoRangeBug.cpp
","0.223012"
"_32_rmat_BFS_V_Topo_Push_IntType_ReadWrite_NoFieldBug_Block_Atomic_Determ_NoBoundsBug_NoRangeBug.cpp
","0.995283"
"_32_rmat_BFS_V_Topo_Pull_IntType_NoFieldBug_Cyclic_Atomic_NoBoundsBug_Determ_NoRangeBug.cpp
","0.145280"
"_32_rmat_BFS_V_Topo_Pull_IntType_NoFieldBug_Block_Atomic_NoBoundsBug_NonDeterm_NoRangeBug.cpp
","0.347622"
"_32_rmat_BFS_V_Topo_Pull_IntType_NoFieldBug_Cyclic_Atomic_NoBoundsBug_NonDeterm_NoRangeBug.cpp
","0.204747"
"_32_rmat_BFS_V_Topo_Pull_IntType_NoFieldBug_Block_Atomic_NoBoundsBug_Determ_NoRangeBug.cpp
","0.278574"
"_32_2d_BFS_E_Data_IntType_ReadWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.002080"
"_32_2d_BFS_E_Data_IntType_ReadModifyWrite_Determ_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.002563"
"_32_2d_BFS_E_Data_IntType_ReadModifyWrite_Determ_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.002259"
"_32_2d_BFS_E_Data_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Cyclic_Atomic_NoRangeBug.cpp
","0.002298"
"_32_2d_BFS_E_Data_IntType_ReadWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.002197"
"_32_2d_BFS_E_Data_IntType_ReadModifyWrite_NonDeterm_NoFieldBug_Block_Atomic_NoRangeBug.cpp
","0.002620"
"_32_2d_BFS_E_Topo_IntType_ReadModifyWrite_Cyclic_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.000495"
"_32_2d_BFS_E_Topo_IntType_ReadModifyWrite_Block_Determ_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.001329"
"_32_2d_BFS_E_Topo_IntType_ReadWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.004820"
"_32_2d_BFS_E_Topo_IntType_ReadWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.001967"
"_32_2d_BFS_E_Topo_IntType_ReadModifyWrite_Block_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.004502"
"_32_2d_BFS_E_Topo_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.001968"
"_32_2d_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.003234"
"_32_2d_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.003221"
"_32_2d_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.003228"
"_32_2d_BFS_V_Data_Push_IntType_ReadWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.003124"
"_32_2d_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.003213"
"_32_2d_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.003261"
"_32_2d_BFS_V_Data_Push_IntType_ReadModifyWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.003227"
"_32_2d_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.003150"
"_32_2d_BFS_V_Data_Push_IntType_ReadWrite_Cyclic_NonDeterm_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_NonDup.cpp
","0.003182"
"_32_2d_BFS_V_Data_Push_IntType_ReadModifyWrite_Block_Determ_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug_Dup.cpp
","0.003217"
"_32_2d_BFS_V_Data_Pull_IntType_NonDeterm_NoFieldBug_Block_Atomic_NoBoundsBug_NoRangeBug.cpp
","0.003114"
